00BFGG,Ward,Croydon & Sutton,Sutton,Carshalton South and Clockhouse,2306,6039,38.2%,Boris Johnson - The Conservative Party Candidate,73,26,1431,81,456,147,64,2278,0,0,3,0,25,28,256,107,248,352,189,469,236,1857,418,0,3,421,Conservative Party,43,52,1000,31,189,377,382,11,6,14,168,3,6,2282,0,0,20,0,1,21,Conservative,367,1025,573,168,145,,,,,,,,,,,2278,0,0,22,1,4,27,Louisa Woodley,Steve O'Connell*,Abigail Lock,Gordon Ross,Winston McKenzie,,,,,,,,,,
00BFGH,Ward,Croydon & Sutton,Sutton,Cheam,2521,6121,41.2%,Boris Johnson - The Conservative Party Candidate,92,21,1685,59,423,153,56,2489,0,0,14,2,16,32,282,125,281,314,211,509,275,1997,490,0,2,492,Conservative Party,53,61,1261,32,139,370,374,3,6,5,172,12,7,2495,0,0,19,0,5,24,Conservative,338,1288,589,123,145,,,,,,,,,,,2483,0,0,31,0,2,33,Louisa Woodley,Steve O'Connell*,Abigail Lock,Gordon Ross,Winston McKenzie,,,,,,,,,,
00BFGJ,Ward,Croydon & Sutton,Sutton,Nonsuch,2509,6638,37.8%,Boris Johnson - The Conservative Party Candidate,104,47,1466,76,505,205,67,2470,0,0,12,0,27,39,260,131,321,328,249,536,286,2111,349,0,10,359,Conservative Party,73,73,997,33,145,428,476,13,6,6,213,15,3,2481,0,0,25,0,3,28,Conservative,395,1035,717,132,176,,,,,,,,,,,2455,0,0,45,2,7,54,Louisa Woodley,Steve O'Connell*,Abigail Lock,Gordon Ross,Winston McKenzie,,,,,,,,,,
00BFGK,Ward,Croydon & Sutton,Sutton,St Helier,1441,6542,22.0%,Boris Johnson - The Conservative Party Candidate,46,55,562,34,534,112,70,1413,0,0,10,1,14,25,106,107,199,123,222,255,137,1149,249,1,14,264,Labour Party,89,24,300,34,54,520,210,13,3,11,150,10,1,1419,0,0,17,0,4,21,Labour,494,326,335,78,175,,,,,,,,,,,1408,0,0,30,1,2,33,Louisa Woodley,Steve O'Connell*,Abigail Lock,Gordon Ross,Winston McKenzie,,,,,,,,,,
00BFGL,Ward,Croydon & Sutton,Sutton,Stonecot,2168,6777,32.0%,Boris Johnson - The Conservative Party Candidate,74,33,1225,40,522,157,72,2123,0,0,9,0,36,45,208,144,262,228,223,413,225,1703,415,0,5,420,Conservative Party,77,49,826,52,90,443,349,15,4,12,200,17,2,2136,0,0,27,0,5,32,Conservative,449,827,572,97,178,,,,,,,,,,,2123,0,0,39,0,6,45,Louisa Woodley,Steve O'Connell*,Abigail Lock,Gordon Ross,Winston McKenzie,,,,,,,,,,
00BFGM,Ward,Croydon & Sutton,Sutton,Sutton Central,1962,6490,30.2%,Boris Johnson - The Conservative Party Candidate,116,35,812,79,626,190,74,1932,0,0,14,2,13,29,208,90,234,283,243,418,166,1642,280,0,10,290,Labour Party,67,48,488,23,144,562,420,10,7,15,148,5,3,1940,0,0,18,1,3,22,Liberal Democrat,552,499,575,145,161,,,,,,,,,,,1932,0,0,26,1,3,30,Louisa Woodley,Steve O'Connell*,Abigail Lock,Gordon Ross,Winston McKenzie,,,,,,,,,,
00BFGN,Ward,Croydon & Sutton,Sutton,Sutton North,2077,6179,33.6%,Boris Johnson - The Conservative Party Candidate,80,47,1100,68,511,154,79,2039,0,0,7,1,30,38,185,104,220,285,234,444,239,1711,323,0,5,328,Conservative Party,95,28,660,42,150,451,402,12,4,12,181,5,6,2048,0,0,17,0,12,29,Conservative,427,668,623,127,203,,,,,,,,,,,2048,0,0,24,0,4,28,Louisa Woodley,Steve O'Connell*,Abigail Lock,Gordon Ross,Winston McKenzie,,,,,,,,,,
00BFGP,Ward,Croydon & Sutton,Sutton,Sutton South,1904,5531,34.4%,Boris Johnson - The Conservative Party Candidate,112,18,1006,87,417,183,59,1882,0,0,7,0,15,22,205,63,226,241,233,396,154,1518,358,0,6,364,Conservative Party,36,44,705,26,157,353,385,14,2,22,140,4,8,1896,0,0,6,0,2,8,Conservative,340,739,540,142,124,,,,,,,,,,,1885,0,0,12,0,5,17,Louisa Woodley,Steve O'Connell*,Abigail Lock,Gordon Ross,Winston McKenzie,,,,,,,,,,
00BFGQ,Ward,Croydon & Sutton,Sutton,Sutton West,2148,6334,33.9%,Boris Johnson - The Conservative Party Candidate,102,32,1157,75,531,171,57,2125,0,0,7,1,15,23,216,98,264,309,242,508,204,1841,276,0,8,284,Conservative Party,50,40,774,28,151,439,443,8,1,14,160,9,3,2120,0,0,16,1,10,27,Conservative,402,761,675,137,135,,,,,,,,,,,2110,0,0,30,1,6,37,Louisa Woodley,Steve O'Connell*,Abigail Lock,Gordon Ross,Winston McKenzie,,,,,,,,,,
00BFGR,Ward,Croydon & Sutton,Sutton,The Wrythe,1860,6258,29.7%,Boris Johnson - The Conservative Party Candidate,72,41,955,64,463,142,92,1829,0,0,4,0,27,31,187,105,208,240,177,402,224,1543,280,0,6,286,Conservative Party,79,32,539,39,125,416,348,8,4,22,222,2,8,1844,0,0,10,0,6,16,Conservative,416,563,519,135,202,,,,,,,,,,,1835,0,0,19,0,6,25,Louisa Woodley,Steve O'Connell*,Abigail Lock,Gordon Ross,Winston McKenzie,,,,,,,,,,
00BFGS,Ward,Croydon & Sutton,Sutton,Wallington North,2486,6514,38.2%,Boris Johnson - The Conservative Party Candidate,116,31,1258,97,616,225,97,2440,0,0,18,0,27,45,231,130,297,361,244,519,253,2035,401,0,4,405,Conservative Party,75,58,780,44,173,529,509,11,3,16,238,14,5,2455,0,0,24,0,7,31,Conservative,513,810,744,176,203,,,,,,,,,,,2446,0,0,33,0,6,39,Louisa Woodley,Steve O'Connell*,Abigail Lock,Gordon Ross,Winston McKenzie,,,,,,,,,,
00BFGT,Ward,Croydon & Sutton,Sutton,Wallington South,2392,6413,37.3%,Boris Johnson - The Conservative Party Candidate,94,31,1286,98,591,166,85,2351,0,0,21,2,18,41,256,102,271,350,244,484,238,1945,401,0,5,406,Conservative Party,54,59,838,40,190,519,403,11,3,20,209,9,4,2359,0,0,19,1,9,29,Conservative,498,843,626,192,190,,,,,,,,,,,2349,0,0,34,1,4,39,Louisa Woodley,Steve O'Connell*,Abigail Lock,Gordon Ross,Winston McKenzie,,,,,,,,,,
00BFGU,Ward,Croydon & Sutton,Sutton,Wandle Valley,1770,6643,26.6%,Boris Johnson - The Conservative Party Candidate,69,52,719,69,578,162,89,1738,0,0,5,1,26,32,116,128,221,217,233,357,170,1442,283,0,13,296,Labour Party,100,36,365,37,134,536,336,14,3,13,171,4,2,1751,0,0,11,0,6,17,Labour,532,376,505,148,195,,,,,,,,,,,1756,0,0,10,0,3,13,Louisa Woodley,Steve O'Connell*,Abigail Lock,Gordon Ross,Winston McKenzie,,,,,,,,,,
00BFGW,Ward,Croydon & Sutton,Sutton,Worcester Park,2426,7185,33.8%,Boris Johnson - The Conservative Party Candidate,109,38,1390,86,531,167,71,2392,0,1,10,1,20,32,281,131,262,290,258,539,262,2023,363,0,6,369,Conservative Party,78,55,894,40,163,461,435,10,5,5,218,9,5,2378,0,0,44,0,4,48,Conservative,426,944,643,152,201,,,,,,,,,,,2366,0,0,53,1,6,60,Louisa Woodley,Steve O'Connell*,Abigail Lock,Gordon Ross,Winston McKenzie,,,,,,,,,,
00AJ (Postal),Postal,Ealing & Hillingdon,Ealing,Postal votes - Ealing,13805,21588,63.9%,Boris Johnson - The Conservative Party Candidate,435,124,6528,570,5176,577,275,13685,0,1,73,6,40,120,1257,375,2027,2114,2266,2624,1066,11729,1939,2,15,1956,Labour Party,166,281,4982,121,992,5486,864,54,51,69,469,61,101,13697,0,1,47,9,18,75,Conservative,5342,5399,1031,1080,531,192,,,,104,,,,,,13679,0,0,61,9,14,84,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGC,Ward,Ealing & Hillingdon,Ealing,ACTON CENTRAL,3282,9296,35.3%,Boris Johnson - The Conservative Party Candidate,164,35,1319,182,1298,147,54,3199,0,0,24,0,59,83,330,86,365,616,514,521,168,2600,596,0,3,599,Labour Party,53,84,904,15,356,1411,200,11,6,31,119,1,16,3207,0,0,53,3,18,74,Labour,1350,1008,275,344,112,73,,,,31,,,,,,3193,0,0,70,4,15,89,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGD,Ward,Ealing & Hillingdon,Ealing,CLEVELAND,3953,9418,42.0%,Boris Johnson - The Conservative Party Candidate,192,33,1942,223,1299,148,49,3886,0,0,13,2,52,67,468,98,437,698,523,684,233,3141,740,0,5,745,Conservative Party,62,71,1423,29,422,1405,293,14,12,25,110,3,13,3882,0,0,53,2,15,70,Conservative,1339,1575,386,393,100,56,,,,33,,,,,,3882,0,0,59,1,11,71,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGE,Ward,Ealing & Hillingdon,Ealing,DORMERS WELLS,3373,8894,37.9%,Ken Livingstone - The Labour Party Candidate,57,35,571,54,2399,50,37,3203,0,0,57,2,110,169,211,91,457,331,945,325,140,2500,693,2,8,703,Labour Party,50,44,357,16,90,2553,72,14,11,7,38,20,12,3284,0,0,40,1,48,89,Labour,2532,395,115,85,64,47,,,,29,,,,,,3267,0,0,49,1,54,104,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGF,Ward,Ealing & Hillingdon,Ealing,EALING BROADWAY,3584,8984,39.9%,Boris Johnson - The Conservative Party Candidate,198,19,2032,202,853,159,67,3530,0,0,8,2,44,54,510,70,373,652,390,665,191,2851,676,0,3,679,Conservative Party,33,73,1558,25,398,926,308,7,25,31,138,6,5,3533,0,0,39,6,6,51,Conservative,887,1711,377,380,125,34,,,,19,,,,,,3533,0,0,43,4,4,51,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGG,Ward,Ealing & Hillingdon,Ealing,EALING COMMON,3342,8863,37.7%,Boris Johnson - The Conservative Party Candidate,181,25,1739,210,908,175,52,3290,0,0,22,5,25,52,439,81,351,604,406,579,174,2634,655,1,0,656,Conservative Party,50,53,1283,23,400,951,342,6,11,20,139,2,8,3288,0,0,43,2,8,53,Conservative,903,1411,428,347,109,54,,,,25,,,,,,3277,0,0,50,1,13,64,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGH,Ward,Ealing & Hillingdon,Ealing,EAST ACTON,3226,10380,31.1%,Ken Livingstone - The Labour Party Candidate,137,58,1233,133,1409,102,65,3137,0,0,31,2,56,89,290,92,422,575,491,496,161,2527,608,0,2,610,Labour Party,68,65,836,25,306,1493,177,16,14,27,118,2,15,3162,0,0,38,6,20,64,Labour,1421,955,230,296,120,81,,,,40,,,,,,3143,0,0,61,2,19,82,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGJ,Ward,Ealing & Hillingdon,Ealing,ELTHORNE,3400,9495,35.8%,Ken Livingstone - The Labour Party Candidate,168,32,1246,234,1426,173,53,3332,0,0,23,3,42,68,369,86,337,717,562,550,182,2803,526,0,3,529,Labour Party,51,65,830,32,417,1502,226,9,11,44,128,3,21,3339,0,0,38,4,18,60,Labour,1492,892,309,409,137,61,,,,28,,,,,,3328,0,0,54,4,13,71,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGK,Ward,Ealing & Hillingdon,Ealing,GREENFORD BROADWAY,3546,10871,32.6%,Ken Livingstone - The Labour Party Candidate,94,77,1086,98,1869,95,97,3416,0,0,43,2,85,130,277,136,479,454,705,420,215,2686,720,1,9,730,Labour Party,104,61,701,40,170,2053,90,22,11,19,155,12,17,3455,0,0,45,4,35,84,Labour,1979,770,177,187,153,118,,,,62,,,,,,3446,0,1,65,2,23,91,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGL,Ward,Ealing & Hillingdon,Ealing,GREENFORD GREEN,3157,9484,33.3%,Ken Livingstone - The Labour Party Candidate,82,52,1311,87,1366,91,58,3047,0,0,29,3,78,110,296,144,427,434,521,452,246,2520,517,1,9,527,Labour Party,83,94,924,40,163,1469,105,18,10,8,145,27,19,3105,0,0,33,0,19,52,Labour,1407,1055,185,190,127,82,,,,48,,,,,,3094,0,0,38,2,22,62,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGM,Ward,Ealing & Hillingdon,Ealing,HANGER HILL,3293,9114,36.1%,Boris Johnson - The Conservative Party Candidate,156,25,1927,125,814,143,45,3235,0,0,12,2,44,58,421,76,382,487,405,524,185,2480,749,1,5,755,Conservative Party,35,71,1542,12,261,916,235,10,16,17,113,3,20,3251,0,0,25,5,12,42,Conservative,873,1663,276,281,92,39,,,,21,,,,,,3245,0,0,37,2,9,48,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGN,Ward,Ealing & Hillingdon,Ealing,HOBBAYNE,3685,9095,40.5%,Ken Livingstone - The Labour Party Candidate,149,39,1461,176,1593,108,64,3590,0,0,26,2,67,95,339,102,477,686,593,506,226,2929,653,0,8,661,Labour Party,62,68,982,27,357,1733,180,9,16,25,143,5,18,3625,0,0,40,2,13,55,Labour,1729,1097,236,337,133,63,,,,28,,,,,,3623,0,0,50,1,7,58,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGP,Ward,Ealing & Hillingdon,Ealing,LADY MARGARET,3407,9587,35.5%,Ken Livingstone - The Labour Party Candidate,64,32,668,48,2322,85,23,3242,0,0,46,1,115,162,185,66,482,280,1064,318,156,2551,678,0,13,691,Labour Party,42,28,454,12,82,2545,71,4,9,9,48,20,15,3339,0,0,24,5,39,68,Labour,2513,471,123,93,49,41,,,,40,,,,,,3330,0,0,35,2,39,76,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGQ,Ward,Ealing & Hillingdon,Ealing,NORTHFIELD,4024,8929,45.1%,Boris Johnson - The Conservative Party Candidate,238,22,1846,317,1296,207,38,3964,0,0,15,4,41,60,472,69,435,938,542,732,212,3400,564,0,0,564,Labour Party,38,63,1309,30,614,1369,367,12,13,29,125,4,6,3979,0,0,27,5,9,41,Conservative,1279,1477,441,579,122,42,,,,28,,,,,,3968,0,0,39,4,9,52,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGR,Ward,Ealing & Hillingdon,Ealing,NORTH GREENFORD,3293,9722,33.9%,Ken Livingstone - The Labour Party Candidate,128,74,1254,77,1485,105,60,3183,0,0,40,0,70,110,293,127,489,446,582,438,261,2636,536,0,11,547,Labour Party,105,48,873,37,178,1606,122,14,10,30,152,28,19,3222,0,0,45,2,23,70,Labour,1566,944,190,198,157,95,,,,62,,,,,,3212,0,0,53,3,24,80,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGS,Ward,Ealing & Hillingdon,Ealing,NORTHOLT MANDEVILLE,3148,9370,33.6%,Ken Livingstone - The Labour Party Candidate,88,92,1223,62,1435,77,71,3048,0,0,25,2,73,100,257,163,403,397,562,425,242,2449,596,0,3,599,Labour Party,128,72,856,22,125,1508,113,23,15,25,162,21,19,3089,0,0,33,2,23,58,Labour,1486,923,162,153,167,130,,,,54,,,,,,3075,0,0,51,1,20,72,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGT,Ward,Ealing & Hillingdon,Ealing,NORTHOLT WEST END,2971,9400,31.6%,Ken Livingstone - The Labour Party Candidate,66,66,910,55,1608,77,73,2855,0,0,28,2,86,116,217,157,418,351,572,323,199,2237,613,1,4,618,Labour Party,101,67,593,27,101,1701,116,17,14,15,137,9,16,2914,0,0,24,4,29,57,Labour,1619,674,166,124,141,126,,,,63,,,,,,2913,0,0,37,1,18,56,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGU,Ward,Ealing & Hillingdon,Ealing,NORWOOD GREEN,3135,8794,35.6%,Ken Livingstone - The Labour Party Candidate,67,37,663,78,2041,56,33,2975,0,0,50,1,109,160,246,67,401,310,927,312,112,2375,596,0,4,600,Labour Party,41,39,437,17,131,2194,79,5,5,14,64,4,21,3051,0,0,36,4,43,83,Labour,2220,453,113,133,68,52,,,,25,,,,,,3064,0,0,39,1,30,70,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGW,Ward,Ealing & Hillingdon,Ealing,PERIVALE,3507,10227,34.3%,Ken Livingstone - The Labour Party Candidate,108,43,1464,113,1515,106,78,3427,0,0,27,4,49,80,318,121,478,441,676,468,240,2742,675,2,8,685,Labour Party,79,83,1032,27,228,1599,136,11,9,28,167,20,20,3439,0,0,48,1,19,68,Labour,1498,1161,241,228,150,95,,,,54,,,,,,3427,0,0,61,2,17,80,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGX,Ward,Ealing & Hillingdon,Ealing,SOUTH ACTON,3171,8937,35.5%,Boris Johnson - The Conservative Party Candidate,143,34,1307,166,1297,116,38,3101,0,0,20,2,48,70,308,89,369,556,513,505,146,2486,611,0,4,615,Labour Party,50,65,945,24,310,1376,200,12,16,19,81,7,12,3117,0,0,36,3,13,52,Labour,1346,1022,239,298,89,62,,,,41,,,,,,3097,0,0,55,4,12,71,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGY,Ward,Ealing & Hillingdon,Ealing,SOUTHALL BROADWAY,3854,9406,41.0%,Ken Livingstone - The Labour Party Candidate,59,35,419,43,3006,62,24,3648,0,0,81,1,123,205,150,78,423,255,1144,307,98,2455,1180,2,11,1193,Labour Party,33,17,299,7,68,3141,81,7,8,9,33,26,28,3757,0,0,51,2,44,97,Labour,3150,290,109,84,60,29,,,,30,,,,,,3752,0,1,50,1,48,100,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJGZ,Ward,Ealing & Hillingdon,Ealing,SOUTHALL GREEN,3407,9503,35.9%,Ken Livingstone - The Labour Party Candidate,63,26,384,30,2593,59,29,3184,0,1,80,6,135,222,141,56,392,244,1240,244,99,2416,758,0,10,768,Labour Party,29,29,263,15,77,2711,78,12,11,6,44,10,30,3315,0,0,28,2,62,92,Labour,2692,301,99,96,59,44,,,,27,,,,,,3318,0,1,37,2,48,88,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJHA,Ward,Ealing & Hillingdon,Ealing,SOUTHFIELD,3638,8579,42.4%,Boris Johnson - The Conservative Party Candidate,149,27,1991,220,914,245,39,3585,0,0,10,2,41,53,469,81,392,710,403,835,189,3079,506,0,0,506,Conservative Party,43,35,1436,24,439,891,540,10,10,31,124,2,7,3592,0,0,33,4,8,45,Conservative,837,1461,713,409,85,48,,,,22,,,,,,3575,0,0,51,5,6,62,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AJHB,Ward,Ealing & Hillingdon,Ealing,WALPOLE,3922,8957,43.8%,Boris Johnson - The Conservative Party Candidate,244,28,1767,279,1295,197,38,3848,0,0,31,3,39,73,488,51,438,864,584,673,172,3270,572,0,6,578,Labour Party,35,49,1259,22,549,1467,301,6,13,40,111,2,13,3867,0,0,41,2,12,55,Labour,1408,1377,371,542,102,37,,,,18,,,,,,3855,0,0,48,4,14,66,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00AS (Postal),Postal,Ealing & Hillingdon,Hillingdon,Postal votes - Hillingdon,17522,26419,66.3%,Boris Johnson - The Conservative Party Candidate,365,316,10160,444,4997,653,456,17391,0,1,61,12,57,131,1251,827,2892,2378,2580,3390,2019,15337,2037,1,16,2054,Conservative Party,463,303,8164,279,761,5199,865,126,63,82,922,64,100,17391,0,0,52,12,20,84,Conservative,4893,8849,1195,808,892,497,,,,229,,,,,,17363,0,0,62,10,16,88,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00ASGG,Ward,Ealing & Hillingdon,Hillingdon,Barnhill,2461,8486,29.0%,Ken Livingstone - The Labour Party Candidate,59,41,602,51,1529,49,52,2383,0,0,27,3,47,77,169,91,344,236,559,256,156,1811,567,0,5,572,Labour Party,58,32,385,23,58,1617,57,23,7,17,105,26,12,2420,0,0,17,2,22,41,Labour,1618,415,76,82,107,72,,,,39,,,,,,2409,0,0,28,2,21,51,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00ASGH,Ward,Ealing & Hillingdon,Hillingdon,Botwell,2624,9398,27.9%,Ken Livingstone - The Labour Party Candidate,47,62,761,41,1503,54,72,2540,0,0,31,0,53,84,183,125,419,247,545,279,136,1934,602,0,4,606,Labour Party,92,34,469,37,77,1604,65,19,4,12,131,16,12,2572,0,0,31,0,20,51,Labour,1580,526,97,100,118,103,,,,50,,,,,,2574,0,0,34,0,15,49,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00ASGJ,Ward,Ealing & Hillingdon,Hillingdon,Brunel,2100,9264,22.7%,Boris Johnson - The Conservative Party Candidate,66,55,1106,66,607,68,79,2047,0,0,22,0,30,52,146,141,230,322,275,318,229,1661,384,0,2,386,Conservative Party,80,29,865,26,118,655,89,15,2,13,161,3,8,2064,0,0,27,2,7,36,Conservative,592,964,124,126,128,84,,,,33,,,,,,2051,0,0,38,0,11,49,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00ASGK,Ward,Ealing & Hillingdon,Hillingdon,Cavendish,3048,7581,40.2%,Boris Johnson - The Conservative Party Candidate,97,55,2006,76,590,79,88,2991,0,0,14,3,40,57,300,201,361,443,282,552,336,2475,513,0,3,516,Conservative Party,104,71,1590,50,162,608,176,16,8,21,209,5,5,3025,0,0,13,4,5,22,Conservative,518,1740,295,140,163,116,,,,46,,,,,,3018,0,0,16,3,10,29,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00ASGL,Ward,Ealing & Hillingdon,Hillingdon,Charville,2522,8003,31.5%,Boris Johnson - The Conservative Party Candidate,51,57,1215,38,945,47,97,2450,0,0,27,1,43,71,201,160,368,251,392,302,257,1931,514,0,5,519,Labour Party,96,46,856,51,67,1039,71,27,2,7,196,13,8,2479,0,0,23,1,19,43,Labour,1002,957,90,84,159,119,,,,53,,,,,,2464,0,0,42,1,14,57,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00ASGM,Ward,Ealing & Hillingdon,Hillingdon,Eastcote and East Ruislip,3789,8332,45.5%,Boris Johnson - The Conservative Party Candidate,103,38,2699,105,591,115,86,3737,0,0,12,5,35,52,348,207,399,590,324,641,391,2900,835,0,2,837,Conservative Party,81,65,2243,40,246,585,196,15,4,13,256,5,5,3754,0,0,24,0,7,31,Conservative,504,2443,295,212,170,80,,,,35,,,,,,3739,0,0,32,3,11,46,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00ASGN,Ward,Ealing & Hillingdon,Hillingdon,Harefield,1496,4929,30.4%,Boris Johnson - The Conservative Party Candidate,32,44,963,37,312,35,51,1474,0,0,8,0,14,22,107,135,170,210,143,228,211,1204,268,0,2,270,Conservative Party,86,24,727,27,69,306,58,22,6,18,137,1,0,1481,0,0,11,0,4,15,Conservative,256,858,72,77,87,77,,,,50,,,,,,1477,0,0,12,0,7,19,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00ASGP,Ward,Ealing & Hillingdon,Hillingdon,Heathrow Villages,1870,7607,24.6%,Boris Johnson - The Conservative Party Candidate,43,48,822,34,765,44,57,1813,0,0,29,1,27,57,105,86,289,218,306,232,176,1412,398,0,3,401,Labour Party,76,19,603,25,67,835,47,13,4,9,125,2,6,1831,0,0,23,0,15,38,Labour,773,674,72,90,109,81,,,,31,,,,,,1830,0,0,27,1,11,39,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00ASGQ,Ward,Ealing & Hillingdon,Hillingdon,Hillingdon East,2517,8047,31.3%,Boris Johnson - The Conservative Party Candidate,73,65,1440,46,668,90,83,2465,0,0,12,1,38,51,200,171,342,323,292,381,265,1974,490,0,1,491,Conservative Party,121,54,1036,36,110,724,135,17,13,16,201,5,10,2478,0,0,26,2,11,39,Conservative,659,1170,193,127,164,129,,,,42,,,,,,2484,0,0,24,2,6,32,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00ASGR,Ward,Ealing & Hillingdon,Hillingdon,Ickenham,3209,6898,46.5%,Boris Johnson - The Conservative Party Candidate,109,30,2354,85,422,78,92,3170,0,0,13,1,25,39,310,172,326,450,241,534,405,2438,731,0,1,732,Conservative Party,65,45,1935,25,189,458,161,18,8,20,252,4,7,3187,0,0,14,2,4,20,Conservative,417,2154,184,164,163,58,,,,32,,,,,,3172,0,0,25,1,9,35,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
00ASGS,Ward,Ealing & Hillingdon,Hillingdon,Manor,3158,7525,42.0%,Boris Johnson - The Conservative Party Candidate,78,62,2129,88,546,121,82,3106,0,0,20,2,30,52,317,209,355,417,256,531,360,2445,659,0,2,661,Conservative Party,111,45,1667,42,187,569,229,14,7,18,225,4,6,3124,0,0,24,2,8,34,Conservative,456,1755,469,139,146,127,,,,32,,,,,,3124,0,0,23,2,9,34,Onkar Singh Sahota,Richard Barnes*,Michael Cox,Mike Harling,Helen Knight,Dave Furness,,,,Ian Edward,,,,,
